date,race_id,strategy,bet_type,umaban,horse,odds_at_bet,odds_final,ev_at_bet,ev_final,confidence,finish,stake,payout,virtual,retro,feature_ver
20260802,202601010410,V3,wide,1-8,サムシャイン×ヘニーガイスト,,,,,0.921,2/1,100,200.0,1,1,2
20260802,202601010411,S1,win,13,ルージュソリテール,19.1,19.1,1.205,1.205,0.914,6,100,0.0,1,1,2
20260802,202601010411,S1C,win,13,ルージュソリテール,19.1,19.1,1.205,1.205,0.914,6,100,0.0,1,1,2
20260802,202601010411,S2,win,7,ココナッツブラウン,2.9,2.9,0.758,0.758,0.914,1,100,290.0,1,1,2
20260802,202601010411,V1,place,7,ココナッツブラウン,,,,,0.914,1,100,130.0,1,1,2
20260802,202601010411,V2,place,7,ココナッツブラウン,,,,,0.914,1,100,130.0,1,1,2
20260802,202601010411,V3,wide,7-9,ココナッツブラウン×エリカエクスプレス,,,,,0.914,1/4,100,0.0,1,1,2
20260802,202601010411,V4,trifecta,7-9-11,,,,,,,,100,0.0,1,1,1
20260802,202601010411,V4,trifecta,9-7-11,,,,,,,,100,0.0,1,1,1
20260802,202601010411,V4,trifecta,7-11-9,,,,,,,,100,0.0,1,1,1
20260802,202601010411,V4,trifecta,7-9-13,,,,,,,,100,0.0,1,1,1
20260802,202601010411,V4,trifecta,9-7-13,,,,,,,,100,0.0,1,1,1
20260802,202601010411,V4,trifecta,7-9-14,,,,,,,,100,0.0,1,1,1
20260802,202601010411,V4,trifecta,9-11-7,,,,,,,,100,0.0,1,1,1
20260802,202601010411,V4,trifecta,7-9-2,,,,,,,,100,0.0,1,1,1
20260802,202601010411,V4,trifecta,9-7-14,,,,,,,,100,0.0,1,1,1
20260802,202601010411,V4,trifecta,9-7-2,,,,,,,,100,0.0,1,1,1
20260802,202601010412,S1,win,11,バシレウスシチー,91.7,91.7,2.243,2.243,0.904,3,100,0.0,1,1,2
20260802,202601010412,S1,win,13,スイミーユニバンス,24.0,24.0,1.317,1.317,0.904,7,100,0.0,1,1,2
20260802,202601010412,S1,win,14,ミキノバカラ,10.3,10.3,1.108,1.108,0.904,5,100,0.0,1,1,2
20260802,202601010412,S1C,win,11,バシレウスシチー,91.7,91.7,2.243,2.243,0.904,3,100,0.0,1,1,2
20260802,202601010412,S1C,win,13,スイミーユニバンス,24.0,24.0,1.317,1.317,0.904,7,100,0.0,1,1,2
20260802,202601010412,S1C,win,14,ミキノバカラ,10.3,10.3,1.108,1.108,0.904,5,100,0.0,1,1,2
20260802,202601010412,S2,win,2,デンプシー,2.9,2.9,0.668,0.668,0.904,2,100,0.0,1,1,2
20260802,202601010412,V1,place,2,デンプシー,,,,,0.904,2,100,160.0,1,1,2
20260802,202601010412,V3,wide,2-6,デンプシー×ニホンピロトッティ,,,,,0.904,2/13,100,0.0,1,1,2
20260802,202604020401,S1C,win,3,エコロテラ,15.7,15.7,0.908,0.908,0.876,6,100,0.0,1,1,2
20260802,202604020401,S2,win,4,サノノキセキ,3.0,3.0,0.829,0.829,0.876,3,100,0.0,1,1,2
20260802,202604020401,V1,place,4,サノノキセキ,,,,,0.876,3,100,120.0,1,1,2
20260802,202604020401,V2,place,4,サノノキセキ,,,,,0.876,3,100,120.0,1,1,2
20260802,202604020401,V3,wide,4-5,サノノキセキ×ヴェントリナ,,,,,0.876,3/2,100,280.0,1,1,2
20260802,202604020402,S1,win,7,コウユーキミガイテ,7.1,7.1,1.045,1.045,0.578,7,100,0.0,1,1,2
20260802,202604020402,S1,win,8,ヌンエリン,158.3,158.3,1.041,1.041,0.578,12,100,0.0,1,1,2
20260802,202604020402,S1C,win,7,コウユーキミガイテ,7.1,7.1,1.045,1.045,0.578,7,100,0.0,1,1,2
20260802,202604020402,S1C,win,8,ヌンエリン,158.3,158.3,1.041,1.041,0.578,12,100,0.0,1,1,2
20260802,202604020402,S2,win,12,グランシュレーム,3.4,3.4,0.772,0.772,0.578,6,100,0.0,1,1,2
20260802,202604020402,V1,place,12,グランシュレーム,,,,,0.578,6,100,0.0,1,1,2
20260802,202604020403,S1,win,8,コイゾラ,147.7,147.7,1.252,1.252,0.565,10,100,0.0,1,1,2
20260802,202604020403,S1C,win,8,コイゾラ,147.7,147.7,1.252,1.252,0.565,10,100,0.0,1,1,2
20260802,202604020403,S2,win,5,ファーストアライヴ,2.3,2.3,0.805,0.805,0.565,2,100,0.0,1,1,2
20260802,202604020403,V1,place,5,ファーストアライヴ,,,,,0.565,2,100,140.0,1,1,2
20260802,202604020404,S1,win,14,アルティシエル,126.3,126.3,1.064,1.064,0.878,15,100,0.0,1,1,2
20260802,202604020404,S1,win,15,テルケンレンタッチ,159.8,159.8,1.037,1.037,0.878,14,100,0.0,1,1,2
20260802,202604020404,S1C,win,14,アルティシエル,126.3,126.3,1.064,1.064,0.878,15,100,0.0,1,1,2
20260802,202604020404,S1C,win,15,テルケンレンタッチ,159.8,159.8,1.037,1.037,0.878,14,100,0.0,1,1,2
20260802,202604020404,S2,win,9,サトノクラシカル,2.6,2.6,0.855,0.855,0.878,1,100,260.0,1,1,2
20260802,202604020404,V1,place,9,サトノクラシカル,,,,,0.878,1,100,160.0,1,1,2
20260802,202604020404,V2,place,9,サトノクラシカル,,,,,0.878,1,100,160.0,1,1,2
20260802,202604020404,V3,wide,9-13,サトノクラシカル×ウォーレーションズ,,,,,0.878,1/7,100,0.0,1,1,2
20260802,202604020405,S1,win,1,ナイトバード,18.9,18.9,1.025,1.025,0.897,4,100,0.0,1,1,2
20260802,202604020405,S2,win,7,レッドレガリア,2.4,2.4,0.798,0.798,0.897,3,100,0.0,1,1,2
20260802,202604020405,V1,place,7,レッドレガリア,,,,,0.897,3,100,140.0,1,1,2
20260802,202604020405,V2,place,7,レッドレガリア,,,,,0.897,3,100,140.0,1,1,2
20260802,202604020405,V3,wide,5-7,チルチャンプ×レッドレガリア,,,,,0.897,14/3,100,0.0,1,1,2
20260802,202604020406,S1,win,7,ルーラーリッチ,138.3,138.3,1.169,1.169,0.913,9,100,0.0,1,1,2
20260802,202604020406,S1,win,9,フクチャントウメイ,188.7,188.7,1.193,1.193,0.913,8,100,0.0,1,1,2
20260802,202604020406,S1,win,12,ユイノマチブセ,8.0,8.0,1.094,1.094,0.913,12,100,0.0,1,1,2
20260802,202604020406,S1C,win,7,ルーラーリッチ,138.3,138.3,1.169,1.169,0.913,9,100,0.0,1,1,2
20260802,202604020406,S1C,win,9,フクチャントウメイ,188.7,188.7,1.193,1.193,0.913,8,100,0.0,1,1,2
20260802,202604020406,S1C,win,11,ニシノケンタマン,20.3,20.3,0.984,0.984,0.913,4,100,0.0,1,1,2
20260802,202604020406,S1C,win,12,ユイノマチブセ,8.0,8.0,1.094,1.094,0.913,12,100,0.0,1,1,2
20260802,202604020406,S2,win,6,ヘリオトロープ,4.6,4.6,0.684,0.684,0.913,5,100,0.0,1,1,2
20260802,202604020406,V1,place,6,ヘリオトロープ,,,,,0.913,5,100,0.0,1,1,2
20260802,202604020406,V3,wide,6-10,ヘリオトロープ×フィールオーサム,,,,,0.913,5/2,100,0.0,1,1,2
20260802,202604020407,S1,win,2,デュガ,131.4,131.4,1.023,1.023,0.915,11,100,0.0,1,1,2
20260802,202604020407,S1,win,17,ビッグシーザー,6.8,6.8,1.489,1.489,0.915,4,100,0.0,1,1,2
20260802,202604020407,S1C,win,2,デュガ,131.4,131.4,1.023,1.023,0.915,11,100,0.0,1,1,2
20260802,202604020407,S1C,win,17,ビッグシーザー,6.8,6.8,1.489,1.489,0.915,4,100,0.0,1,1,2
20260802,202604020407,S2,win,6,ピューロマジック,2.7,2.7,0.64,0.64,0.915,1,100,270.0,1,1,2
20260802,202604020407,S3,win,17,ビッグシーザー,6.8,6.8,1.489,1.489,0.915,4,100,0.0,1,1,2
20260802,202604020407,S5C,win,17,ビッグシーザー,6.8,6.8,1.489,1.489,0.915,4,100,0.0,1,1,2
20260802,202604020407,V1,place,6,ピューロマジック,,,,,0.915,1,100,160.0,1,1,2
20260802,202604020407,V3,wide,6-16,ピューロマジック×アメリカンステージ,,,,,0.915,1/5,100,0.0,1,1,2
20260802,202604020408,S1,win,4,ファストフォワード,28.5,28.5,1.049,1.049,0.919,1,100,2850.0,1,1,2
20260802,202604020408,S1C,win,4,ファストフォワード,28.5,28.5,1.049,1.049,0.919,1,100,2850.0,1,1,2
20260802,202604020408,S2,win,2,ガーヴィ,2.8,2.8,0.78,0.78,0.919,4,100,0.0,1,1,2
20260802,202604020408,V1,place,2,ガーヴィ,,,,,0.919,4,100,0.0,1,1,2
20260802,202604020408,V2,place,2,ガーヴィ,,,,,0.919,4,100,0.0,1,1,2
20260802,202604020408,V3,wide,2-8,ガーヴィ×リポサンテ,,,,,0.919,4/3,100,0.0,1,1,2
20260802,202604020409,S1,win,8,イーグルロック,7.4,7.4,1.009,1.009,0.908,14,100,0.0,1,1,2
20260802,202604020409,S1,win,11,サトノシャムロック,24.0,24.0,1.297,1.297,0.908,12,100,0.0,1,1,2
20260802,202604020409,S1,win,15,カシノスパーク,33.2,33.2,1.11,1.11,0.908,8,100,0.0,1,1,2
20260802,202604020409,S1C,win,11,サトノシャムロック,24.0,24.0,1.297,1.297,0.908,12,100,0.0,1,1,2
20260802,202604020409,S1C,win,15,カシノスパーク,33.2,33.2,1.11,1.11,0.908,8,100,0.0,1,1,2
20260802,202604020409,S2,win,7,メディチパワー,4.2,4.2,0.722,0.722,0.908,6,100,0.0,1,1,2
20260802,202604020409,V1,place,7,メディチパワー,,,,,0.908,6,100,0.0,1,1,2
20260802,202604020409,V3,wide,7-13,メディチパワー×エコロガノン,,,,,0.908,6/2,100,0.0,1,1,2
20260802,202604020410,S1,win,8,ビアフォーナウ,147.5,147.5,1.203,1.203,0.914,7,100,0.0,1,1,2
20260802,202604020410,S1,win,9,レゲンデ,6.8,6.8,1.236,1.236,0.914,12,100,0.0,1,1,2
20260802,202604020410,S1,win,13,ハヌル,44.5,44.5,1.093,1.093,0.914,4,100,0.0,1,1,2
20260802,202604020410,S1,win,14,ゴールドシャーク,127.6,127.6,1.242,1.242,0.914,14,100,0.0,1,1,2
20260802,202604020410,S1C,win,8,ビアフォーナウ,147.5,147.5,1.203,1.203,0.914,7,100,0.0,1,1,2
20260802,202604020410,S1C,win,9,レゲンデ,6.8,6.8,1.236,1.236,0.914,12,100,0.0,1,1,2
20260802,202604020410,S1C,win,13,ハヌル,44.5,44.5,1.093,1.093,0.914,4,100,0.0,1,1,2
20260802,202604020410,S1C,win,14,ゴールドシャーク,127.6,127.6,1.242,1.242,0.914,14,100,0.0,1,1,2
20260802,202604020410,S2,win,1,チームユートピア,2.6,2.6,0.69,0.69,0.914,11,100,0.0,1,1,2
20260802,202604020410,S3,win,9,レゲンデ,6.8,6.8,1.236,1.236,0.914,12,100,0.0,1,1,2
20260802,202604020410,S5C,win,9,レゲンデ,6.8,6.8,1.236,1.236,0.914,12,100,0.0,1,1,2
20260802,202604020410,V1,place,1,チームユートピア,,,,,0.914,11,100,0.0,1,1,2
20260802,202604020410,V2,place,1,チームユートピア,,,,,0.914,11,100,0.0,1,1,2
20260802,202604020410,V3,wide,1-10,チームユートピア×トモジャオーリー,,,,,0.914,11/5,100,0.0,1,1,2
20260802,202604020411,S1,win,1,キコリータ,7.8,7.8,1.501,1.501,0.904,6,100,0.0,1,1,2
20260802,202604020411,S1,win,5,コスモアミュレット,19.0,19.0,1.176,1.176,0.904,10,100,0.0,1,1,2
20260802,202604020411,S1,win,6,タイキヴィグルーズ,188.6,188.6,1.186,1.186,0.904,9,100,0.0,1,1,2
20260802,202604020411,S1C,win,1,キコリータ,7.8,7.8,1.501,1.501,0.904,6,100,0.0,1,1,2
20260802,202604020411,S1C,win,5,コスモアミュレット,19.0,19.0,1.176,1.176,0.904,10,100,0.0,1,1,2
20260802,202604020411,S1C,win,6,タイキヴィグルーズ,188.6,188.6,1.186,1.186,0.904,9,100,0.0,1,1,2
20260802,202604020411,S2,win,13,クイーンズレイン,2.8,2.8,0.685,0.685,0.904,1,100,280.0,1,1,2
20260802,202604020411,S3,win,1,キコリータ,7.8,7.8,1.501,1.501,0.904,6,100,0.0,1,1,2
20260802,202604020411,S5C,win,1,キコリータ,7.8,7.8,1.501,1.501,0.904,6,100,0.0,1,1,2
20260802,202604020411,V1,place,13,クイーンズレイン,,,,,0.904,1,100,140.0,1,1,2
20260802,202604020411,V3,wide,12-13,ヤマメホープ×クイーンズレイン,,,,,0.904,2/1,100,250.0,1,1,2
20260802,202604020411,V4,trifecta,13-12-1,,,,,,,,100,0.0,1,1,1
20260802,202604020411,V4,trifecta,12-13-1,,,,,,,,100,0.0,1,1,1
20260802,202604020411,V4,trifecta,13-1-12,,,,,,,,100,0.0,1,1,1
20260802,202604020411,V4,trifecta,12-1-13,,,,,,,,100,0.0,1,1,1
20260802,202604020411,V4,trifecta,1-13-12,,,,,,,,100,0.0,1,1,1
20260802,202604020411,V4,trifecta,1-12-13,,,,,,,,100,0.0,1,1,1
20260802,202604020411,V4,trifecta,13-12-11,,,,,,,,100,0.0,1,1,1
20260802,202604020411,V4,trifecta,12-13-11,,,,,,,,100,0.0,1,1,1
20260802,202604020411,V4,trifecta,13-12-5,,,,,,,,100,0.0,1,1,1
20260802,202604020411,V4,trifecta,13-1-11,,,,,,,,100,0.0,1,1,1
20260802,202604020412,S1,win,9,モントーヤ,25.0,25.0,1.1,1.1,0.879,9,100,0.0,1,1,2
20260802,202604020412,S1C,win,9,モントーヤ,25.0,25.0,1.1,1.1,0.879,9,100,0.0,1,1,2
20260802,202604020412,S2,win,12,スイートハイデン,-3.0,,-0.973,,0.879,除外,0,0.0,1,1,2
20260802,202604020412,V1,place,12,スイートハイデン,,,,,0.879,除外,0,0.0,1,1,2
20260802,202604020412,V2,place,12,スイートハイデン,,,,,0.879,除外,0,0.0,1,1,2
20260802,202604020412,V3,wide,12-14,スイートハイデン×シャインアルプス,,,,,0.879,除外/2,0,0.0,1,1,2
20260802,202607020401,S1,win,2,オーロアルジェント,9.4,9.4,1.197,1.197,0.866,11,100,0.0,1,1,2
20260802,202607020401,S1,win,6,ハギノデュア,565.2,565.2,2.219,2.219,0.866,17,100,0.0,1,1,2
20260802,202607020401,S1,win,7,レーヴドリュヌ,48.6,48.6,1.378,1.378,0.866,10,100,0.0,1,1,2
20260802,202607020401,S1,win,16,テンダーワーズ,24.0,24.0,1.063,1.063,0.866,9,100,0.0,1,1,2
20260802,202607020401,S1C,win,2,オーロアルジェント,9.4,9.4,1.197,1.197,0.866,11,100,0.0,1,1,2
20260802,202607020401,S1C,win,6,ハギノデュア,565.2,565.2,2.219,2.219,0.866,17,100,0.0,1,1,2
20260802,202607020401,S1C,win,7,レーヴドリュヌ,48.6,48.6,1.378,1.378,0.866,10,100,0.0,1,1,2
20260802,202607020401,S1C,win,16,テンダーワーズ,24.0,24.0,1.063,1.063,0.866,9,100,0.0,1,1,2
20260802,202607020401,S2,win,17,ルーチェブリラーレ,2.4,2.4,0.604,0.604,0.866,3,100,0.0,1,1,2
20260802,202607020401,V1,place,17,ルーチェブリラーレ,,,,,0.866,3,100,130.0,1,1,2
20260802,202607020401,V2,place,17,ルーチェブリラーレ,,,,,0.866,3,100,130.0,1,1,2
20260802,202607020401,V3,wide,4-17,ビクスバイト×ルーチェブリラーレ,,,,,0.866,2/3,100,320.0,1,1,2
20260802,202607020402,S1,win,1,サンライズエイト,5.9,5.9,1.003,1.003,0.556,3,100,0.0,1,1,2
20260802,202607020402,S1C,win,1,サンライズエイト,5.9,5.9,1.003,1.003,0.556,3,100,0.0,1,1,2
20260802,202607020402,S2,win,4,ファンビッチャン,2.1,2.1,0.683,0.683,0.556,1,100,210.0,1,1,2
20260802,202607020402,V1,place,4,ファンビッチャン,,,,,0.556,1,100,120.0,1,1,2
20260802,202607020403,S2,win,3,アレオクール,2.7,2.7,0.74,0.74,0.552,4,100,0.0,1,1,2
20260802,202607020403,V1,place,3,アレオクール,,,,,0.552,4,100,0.0,1,1,2
20260802,202607020404,S1C,win,5,モズタイシソウシ,20.7,20.7,0.992,0.992,0.89,11,100,0.0,1,1,2
20260802,202607020404,S2,win,15,ナムラロダン,3.8,3.8,0.961,0.961,0.89,2,100,0.0,1,1,2
20260802,202607020404,V1,place,15,ナムラロダン,,,,,0.89,2,100,180.0,1,1,2
20260802,202607020404,V2,place,15,ナムラロダン,,,,,0.89,2,100,180.0,1,1,2
20260802,202607020404,V3,wide,9-15,クロカミジョウ×ナムラロダン,,,,,0.89,10/2,100,0.0,1,1,2
20260802,202607020405,S2,win,3,アンティスマ,2.1,2.1,0.77,0.77,0.889,1,100,210.0,1,1,2
20260802,202607020405,V1,place,3,アンティスマ,,,,,0.889,1,100,130.0,1,1,2
20260802,202607020405,V2,place,3,アンティスマ,,,,,0.889,1,100,130.0,1,1,2
20260802,202607020405,V3,wide,2-3,デールエルバハリ×アンティスマ,,,,,0.889,3/1,100,360.0,1,1,2
20260802,202607020406,S2,win,6,トミーバローズ,1.4,1.4,0.795,0.795,0.916,1,100,140.0,1,1,2
20260802,202607020406,V1,place,6,トミーバローズ,,,,,0.916,1,100,110.0,1,1,2
20260802,202607020406,V2,place,6,トミーバローズ,,,,,0.916,1,100,110.0,1,1,2
20260802,202607020406,V3,wide,4-6,アイニードユー×トミーバローズ,,,,,0.916,2/1,100,140.0,1,1,2
20260802,202607020407,S1,win,4,ハビレ,11.8,11.8,1.102,1.102,0.92,4,100,0.0,1,1,2
20260802,202607020407,S1C,win,3,タイトニット,4.1,4.1,0.985,0.985,0.92,6,100,0.0,1,1,2
20260802,202607020407,S2,win,3,タイトニット,4.1,4.1,0.985,0.985,0.92,6,100,0.0,1,1,2
20260802,202607020407,V1,place,3,タイトニット,,,,,0.92,6,100,0.0,1,1,2
20260802,202607020407,V3,wide,3-5,タイトニット×ソーニーイシュー,,,,,0.92,6/9,100,0.0,1,1,2
20260802,202607020408,S1C,win,7,シルフズミスチーフ,8.0,8.0,0.961,0.961,0.897,2,100,0.0,1,1,2
20260802,202607020408,S2,win,5,サンマルノヴェル,2.7,2.7,0.83,0.83,0.897,1,100,270.0,1,1,2
20260802,202607020408,V1,place,5,サンマルノヴェル,,,,,0.897,1,100,120.0,1,1,2
20260802,202607020408,V2,place,5,サンマルノヴェル,,,,,0.897,1,100,120.0,1,1,2
20260802,202607020408,V3,wide,3-5,ルクスレイモンド×サンマルノヴェル,,,,,0.897,3/1,100,210.0,1,1,2
20260802,202607020410,S1,win,8,ジーティーパワー,167.8,167.8,1.093,1.093,0.897,10,100,0.0,1,1,2
20260802,202607020410,S1C,win,2,ドメイン,26.4,26.4,0.925,0.925,0.897,5,100,0.0,1,1,2
20260802,202607020410,S1C,win,8,ジーティーパワー,167.8,167.8,1.093,1.093,0.897,10,100,0.0,1,1,2
20260802,202607020410,S2,win,4,スターシップ,3.4,3.4,0.741,0.741,0.897,1,100,340.0,1,1,2
20260802,202607020410,V1,place,4,スターシップ,,,,,0.897,1,100,160.0,1,1,2
20260802,202607020410,V3,wide,4-9,スターシップ×アメリカンイズム,,,,,0.897,1/9,100,0.0,1,1,2
20260802,202607020411,S1,win,3,ジュンプリメーロ,14.4,14.4,1.226,1.226,0.897,5,100,0.0,1,1,2
20260802,202607020411,S1C,win,2,メイショウアゴナス,20.4,20.4,0.989,0.989,0.897,2,100,0.0,1,1,2
20260802,202607020411,S1C,win,3,ジュンプリメーロ,14.4,14.4,1.226,1.226,0.897,5,100,0.0,1,1,2
20260802,202607020411,S2,win,5,ビップヴォルフ,2.2,2.2,0.749,0.749,0.897,3,100,0.0,1,1,2
20260802,202607020411,V1,place,5,ビップヴォルフ,,,,,0.897,3,100,0.0,1,1,2
20260802,202607020411,V2,place,5,ビップヴォルフ,,,,,0.897,3,100,0.0,1,1,2
20260802,202607020411,V3,wide,4-5,レッドヴァリアート×ビップヴォルフ,,,,,0.897,4/3,100,0.0,1,1,2
20260802,202607020411,V4,trifecta,5-4-6,,,,,,,,100,0.0,1,1,1
20260802,202607020411,V4,trifecta,4-5-6,,,,,,,,100,0.0,1,1,1
20260802,202607020411,V4,trifecta,5-6-4,,,,,,,,100,0.0,1,1,1
20260802,202607020411,V4,trifecta,4-6-5,,,,,,,,100,0.0,1,1,1
20260802,202607020411,V4,trifecta,5-4-3,,,,,,,,100,0.0,1,1,1
20260802,202607020411,V4,trifecta,4-5-3,,,,,,,,100,0.0,1,1,1
20260802,202607020411,V4,trifecta,5-4-1,,,,,,,,100,0.0,1,1,1
20260802,202607020412,S1,win,3,アルジェンテーラ,7.0,7.0,1.113,1.113,0.893,10,100,0.0,1,1,2
20260802,202607020412,S1,win,5,ホウオウスカイハイ,350.3,350.3,1.186,1.186,0.893,14,100,0.0,1,1,2
20260802,202607020412,S1,win,15,コカボムショット,460.4,460.4,1.65,1.65,0.893,16,100,0.0,1,1,2
20260802,202607020412,S1C,win,3,アルジェンテーラ,7.0,7.0,1.113,1.113,0.893,10,100,0.0,1,1,2
20260802,202607020412,S1C,win,5,ホウオウスカイハイ,350.3,350.3,1.186,1.186,0.893,14,100,0.0,1,1,2
20260802,202607020412,S1C,win,6,モカプウイング,37.6,37.6,0.997,0.997,0.893,5,100,0.0,1,1,2
20260802,202607020412,S1C,win,9,フィアレスウィル,97.2,97.2,0.908,0.908,0.893,11,100,0.0,1,1,2
20260802,202607020412,S1C,win,15,コカボムショット,460.4,460.4,1.65,1.65,0.893,16,100,0.0,1,1,2
20260802,202607020412,S2,win,18,モンシーク,3.2,3.2,0.945,0.945,0.893,2,100,0.0,1,1,2
20260802,202607020412,V1,place,18,モンシーク,,,,,0.893,2,100,130.0,1,1,2
20260802,202607020412,V2,place,18,モンシーク,,,,,0.893,2,100,130.0,1,1,2
20260802,202607020412,V3,wide,12-18,ミッキーラヴィータ×モンシーク,,,,,0.893,3/2,100,250.0,1,1,2
20260808,202601010501,S1,win,14,ジーティービキニ,4.7,4.7,1.011,1.011,0.901,4,100,0.0,1,1,2
20260808,202601010501,S1C,win,9,フィーユレアル,21.0,21.0,0.955,0.955,0.901,9,100,0.0,1,1,2
20260808,202601010501,S2,win,6,ルージュボニート,2.8,2.8,0.662,0.662,0.901,1,100,280.0,1,1,2
20260808,202601010501,V1,place,6,ルージュボニート,,,,,0.901,1,100,130.0,1,1,2
20260808,202601010501,V3,wide,6-14,ルージュボニート×ジーティービキニ,,,,,0.901,1/4,100,0.0,1,1,2
20260808,202601010502,S1,win,1,ランダムナンバー,16.9,16.9,1.208,1.208,0.851,5,100,0.0,1,1,2
20260808,202601010502,S1C,win,1,ランダムナンバー,16.9,16.9,1.208,1.208,0.851,5,100,0.0,1,1,2
20260808,202601010502,S2,win,7,チカバリエンテ,3.0,3.0,0.805,0.805,0.851,1,100,300.0,1,1,2
20260808,202601010502,V1,place,7,チカバリエンテ,,,,,0.851,1,100,150.0,1,1,2
20260808,202601010502,V2,place,7,チカバリエンテ,,,,,0.851,1,100,150.0,1,1,2
20260808,202601010502,V3,wide,3-7,アルデシンザン×チカバリエンテ,,,,,0.851,4/1,100,0.0,1,1,2
20260808,202601010503,S1,win,11,ビレッジルイーザ,15.3,15.3,1.014,1.014,0.894,3,100,0.0,1,1,2
20260808,202601010503,S2,win,4,シンエンドーツダ,3.6,3.6,0.873,0.873,0.894,5,100,0.0,1,1,2
20260808,202601010503,V1,place,4,シンエンドーツダ,,,,,0.894,5,100,0.0,1,1,2
20260808,202601010503,V3,wide,4-13,シンエンドーツダ×イトシサ,,,,,0.894,5/4,100,0.0,1,1,2
20260808,202601010504,S1,win,9,ペイシャアーサー,287.7,287.7,3.611,3.611,0.899,12,100,0.0,1,1,2
20260808,202601010504,S1C,win,9,ペイシャアーサー,287.7,287.7,3.611,3.611,0.899,12,100,0.0,1,1,2
20260808,202601010504,S2,win,10,フレッチャアズーラ,3.3,3.3,0.75,0.75,0.899,5,100,0.0,1,1,2
20260808,202601010504,V1,place,10,フレッチャアズーラ,,,,,0.899,5,100,0.0,1,1,2
20260808,202601010504,V3,wide,10-14,フレッチャアズーラ×グロリアスマーチ,,,,,0.899,5/11,100,0.0,1,1,2
20260808,202601010505,S1C,win,3,イドム,32.0,32.0,0.963,0.963,0.569,5,100,0.0,1,1,2
20260808,202601010505,S2,win,7,ムッチリスタイル,2.5,2.5,0.761,0.761,0.569,7,100,0.0,1,1,2
20260808,202601010505,V1,place,7,ムッチリスタイル,,,,,0.569,7,100,0.0,1,1,2
20260808,202601010506,S1,win,8,プリュイドール,18.7,18.7,1.04,1.04,0.897,12,100,0.0,1,1,2
20260808,202601010506,S1,win,9,マリノリュミエール,43.5,43.5,1.497,1.497,0.897,9,100,0.0,1,1,2
20260808,202601010506,S1,win,13,ラングロワブリッジ,159.5,159.5,1.036,1.036,0.897,13,100,0.0,1,1,2
20260808,202601010506,S1,win,15,カリドーラ,40.5,40.5,1.412,1.412,0.897,5,100,0.0,1,1,2
20260808,202601010506,S1C,win,9,マリノリュミエール,43.5,43.5,1.497,1.497,0.897,9,100,0.0,1,1,2
20260808,202601010506,S1C,win,13,ラングロワブリッジ,159.5,159.5,1.036,1.036,0.897,13,100,0.0,1,1,2
20260808,202601010506,S1C,win,15,カリドーラ,40.5,40.5,1.412,1.412,0.897,5,100,0.0,1,1,2
20260808,202601010506,S1C,win,16,スウィーティーベル,25.3,25.3,0.975,0.975,0.897,8,100,0.0,1,1,2
20260808,202601010506,S2,win,11,ゴコウコイコイ,3.1,3.1,0.705,0.705,0.897,2,100,0.0,1,1,2
20260808,202601010506,V1,place,11,ゴコウコイコイ,,,,,0.897,2,100,130.0,1,1,2
